연번,시군구,중개업소 구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
7401, 해운대구,공인중개사,김미숙,산호공인중개사사무소,부산광역시 해운대구 좌동로63번길 46 롯데캐슬마스터Ⅱ상가101호(중동),35.17135384,129.1724374,2023-01-30
7402, 해운대구,공인중개사,김현경,센텀스타공인중개사사무소,"부산광역시 해운대구 센텀동로 123 상가B동 25호(재송동, 더샵센텀스타)",35.17739286,129.1249989,2023-01-30
7403, 해운대구,공인중개사,공주영,힐스테이트동백부동산중개,"부산광역시 해운대구 좌동순환로433번길 30-1 판매동 125호(중동,힐스테이트위브)",35.16252036,129.1798512,2023-01-30
7404, 해운대구,공인중개사,신순옥,친절공인중개사사무소,"부산광역시 해운대구 좌동순환로433번길 30-1 판매동123호(중동,해운대힐스테이트위브)",35.16252036,129.1798512,2023-01-30
7405, 해운대구,공인중개사,오나리,센텀스카이비즈공인중개사사무소,"부산광역시 해운대구 센텀중앙로 97 B동 111호(재송동, 센텀스카이비즈)",35.175162,129.124507,2023-01-30
7406, 해운대구,공인중개사,정창민,터공인중개사사무소,부산광역시 해운대구 아랫반송로21번길 84 1층 일부(반송동),35.22756638,129.1486728,2023-01-30
7407, 해운대구,공인중개사,김경현,해운대강남부동산중개,부산광역시 해운대구 달맞이길62번길 2 3층(중동),35.16106291,129.1712138,2023-01-30
7408, 해운대구,공인중개사,송진희,천사공인중개사사무소,"부산광역시 해운대구 좌동순환로433번길 30-5 상가동 103-1호(중동, 해운대 힐스테이트 위브)",35.16083698,129.1777743,2023-01-30
7409, 해운대구,공인중개사,권경희,SH부동산공인중개사사무소,"부산광역시 해운대구 해운대로 724 105호(중동, 해운대 SH TOWER)",35.16639423,129.1689194,2023-01-30
7410, 해운대구,공인중개사,노현영,좌동카카오공인중개사사무소,"부산광역시 해운대구 좌동순환로217번길 19 상가동 107호(좌동, LIG건영아파트)",35.17859609,129.179425,2023-01-30
7411, 해운대구,공인중개사,박주현,리치공인중개사사무소,부산광역시 해운대구 반여로27번길 23 1층 일부(반여동),35.19571109,129.1189377,2023-01-30
7412, 해운대구,공인중개사,윤재영,LCT경동행복공인중개사사무소,부산광역시 해운대구 달맞이길 23 201동 108호,35.16230316,129.1678619,2023-01-30
7413, 해운대구,공인중개사,손은희,센텀스위첸공인중개사사무소,"부산광역시 해운대구 반여로 42 상가 119호(반여동, 센텀kcc스위첸아파트)",35.19562105,129.1218464,2023-01-30
7414, 해운대구,공인중개사,신민희,대림공인중개사사무소,"부산광역시 해운대구 해운대로76번길 55 503동 102호(재송동, 센텀 이-편한세상)",35.18940305,129.1177861,2023-01-30
7415, 해운대구,공인중개사,안수영,힐스킹덤공인중개사사무소,부산광역시 해운대구 달맞이길65번길 33 달맞이유림노르웨이숲상가동 103호 일부(중동),35.16118308,129.1736962,2023-01-30
7416, 해운대구,공인중개사,오기선,KR부동산중개사무소,"부산광역시 해운대구 좌동순환로 5 101동105호(중동,이안해운대)",35.16695088,129.1672808,2023-01-30
7417, 해운대구,공인중개사,김민경,힐스테이트탑공인중개사사무소,"부산광역시 해운대구 좌동순환로433번길 30-1 판매동 119호(중동, 해운대 힐스테이트 위브)",35.16083698,129.1777743,2023-01-30
7418, 해운대구,공인중개사,박미현,포스코더샵부동산중개,"부산광역시 해운대구 해운대로61번길 73 상가동B층 B205호(반여동, 해운대더샵센텀그린)",35.19548078,129.1262697,2023-01-30
7419, 해운대구,공인중개사,박소영,두산위브공인중개사사무소,"부산광역시 해운대구 대천로 225 상가동 107호(좌동, 두산아파트)",35.16909048,129.1799462,2023-01-30
7420, 해운대구,공인중개사,우신해,비단공인중개사사무소,부산광역시 해운대구 우동1로38번가길 14-5 1층 (우동),35.16453366,129.1580588,2023-01-30
7421, 해운대구,공인중개사,윤성용,가원공인중개사사무소,"부산광역시 해운대구 세실로 64 상가-136호(좌동, 화목데파트)",35.17097853,129.1776682,2023-01-30
7422, 해운대구,공인중개사,김현미,지오부동산공인중개사사무소,부산광역시 해운대구 해운대로383번길 27 1층(우동),35.17019371,129.1391373,2023-01-30
7423, 해운대구,공인중개사,신윤지,센텀경동공인중개사사무소,부산광역시 해운대구 해운대로76번길 52 1층(재송동),35.18993734,129.1175189,2023-01-30
7424, 해운대구,공인중개사,김상술,삼환공인중개사사무소,부산광역시 해운대구 해운대로383번길 37 1층 일부(우동),35.17071603,129.1391885,2023-01-30
7425, 해운대구,공인중개사,이점숙,마브러스부동산중개사무소,"부산광역시 해운대구 해운대로 723 103동 105-1호(중동,하모니타워마브러스)",35.16699574,129.1691695,2023-01-30
7426, 해운대구,공인중개사,정선식,해광부동산공인중개사사무소,"부산광역시 해운대구 양운로 182 주상가동 107호(좌동, 두산동국)",35.17870621,129.1699412,2023-01-30
7427, 해운대구,공인중개사,김태영,태영공인중개사사무소,"부산광역시 해운대구 재송1로20번길 41 102호(재송동, 송원주택)",35.18593757,129.1221304,2023-01-30
7428, 해운대구,공인중개사,손춘,행복한래미안공인중개사사무소,부산광역시 해운대구 좌동순환로468번길 77 지1층(중동),35.16310767,129.175074,2023-01-30
7429, 해운대구,공인중개사,노상해,오렌지부동산중개사무소,"부산광역시 해운대구 달맞이길65번길 15 상가동 104호 일부(중동, 협진태양아파트)",35.16118861,129.1731255,2023-01-30
7430, 해운대구,공인중개사,최미애,해운대스타공인중개사사무소,"부산광역시 해운대구 중동2로34번길 15 107호 일부(중동, 롯데캐슬상가)",35.16563726,129.1632884,2023-01-30
7431, 해운대구,공인중개사,정다해,우리집공인중개사사무소,"부산광역시 해운대구 세실로 7 분산상가동 102호(좌동, 해운대상록아파트)",35.16539706,129.1797171,2023-01-30
7432, 해운대구,공인중개사,장휘문,강남부동산공인중개사사무소,"부산광역시 해운대구 좌동순환로217번길 7 상가동 106호(좌동, 동신아파트)",35.17750053,129.179003,2023-01-30
7433, 해운대구,공인중개사,김익상,소망공인중개사사무소,부산광역시 해운대구 우동3로11번길 28 1층(우동),35.16927545,129.1627036,2023-01-30
7434, 해운대구,공인중개사,형옥임,대명공인중개사사무소,부산광역시 해운대구 해운대로61번길 80-1 1층 일부(반여동),35.19495786,129.1272508,2023-01-30
7435, 해운대구,공인중개사,고찬열,센텀2공인중개사사무소,부산광역시 해운대구 선수촌로 205 1층 일부(반여동),35.21068744,129.1252609,2023-01-30
7436, 해운대구,공인중개사,김용옥,부동산4989공인중개사사무소,부산광역시 해운대구 달맞이길117번라길 50 5동 001호(중동),35.16058977,129.1809428,2023-01-30
7437, 해운대구,공인중개사,하은미,미성공인중개사사무소,"부산광역시 해운대구 해운대로 790 216호 일부(좌동, 해운대대림아크로텔)",35.16848656,129.1753161,2023-01-30
7438, 해운대구,공인중개사,오기혁,금복부동산공인중개사사무소,부산광역시 해운대구 우동1로 31 1층 일부(우동),35.16435626,129.1568159,2023-01-30
7439, 해운대구,공인중개사,이재옥,LCT베스트마루공인중개사사무소,"부산광역시 해운대구 해운대해변로 322 106호(중동,해운대 골든튤립)",35.16227726,129.1658748,2023-01-30
7440, 해운대구,공인중개사,박성희,센텀드림공인중개사사무소,"부산광역시 해운대구 센텀2로 25 101-1호(우동, 센텀드림월드)",35.16694367,129.1329558,2023-01-30
7441, 해운대구,공인중개사,박성호,신화하니엘공인중개사사무소,"부산광역시 해운대구 해운대로781번길 16 104호(좌동, 신화하니엘타워)",35.16940461,129.174528,2023-01-30
7442, 해운대구,공인중개사,강미애,동남공인중개사사무소,"부산광역시 해운대구 대천로103번길 9 상가동 102호(좌동, 대림아파트)",35.17481507,129.1724432,2023-01-30
7443, 해운대구,공인중개사,박서연,오산랜드마크공인중개사사무소,부산광역시 해운대구 좌동순환로468번길 65 1층(중동),35.16299872,129.1742272,2023-01-30
7444, 해운대구,공인중개사,김광수,하나로공인중개사사무소,"부산광역시 해운대구 해운대로 732 상가동 103호(중동, 해운대 경남아너스빌)",35.16631703,129.1703782,2023-01-30
7445, 해운대구,공인중개사,양부귀,청운부동산공인중개사사무소,"부산광역시 해운대구 달맞이길117번나길 63 에이동 지하102호(중동, 한경2차빌라)",35.15993379,129.1816577,2023-01-30
7446, 해운대구,공인중개사,김미소,복덩이공인중개사사무소,"부산광역시 해운대구 해운대로570번길 17 108호(우동, 한양수자인마린오피스텔)",35.16082155,129.1560085,2023-01-30
7447, 해운대구,공인중개사,김두형,웰비치공인중개사사무소,"부산광역시 해운대구 좌동순환로 503 305호(중동, 웰비치오피스텔)",35.16539861,129.1684112,2023-01-30
7448, 해운대구,공인중개사,김선순,뉴동일공인중개사사무소,부산광역시 해운대구 선수촌로21번길 21 1층 81호(반여동),35.19604186,129.1172841,2023-01-30
7449, 해운대구,공인중개사,정연호,정겨운공인중개사사무소,"부산광역시 해운대구 세실로 7 분산상가동 107호 일부(좌동, 해운대상록아파트)",35.16539706,129.1797171,2023-01-30
7450, 해운대구,공인중개사,김희영,펄시티청마부동산중개,"부산광역시 해운대구 대천로42번길 14 상가101호(중동,청마마이우스)",35.17046143,129.1705804,2023-01-30
7451, 해운대구,공인중개사,서순란,마린시티탑공인중개사사무소,"부산광역시 해운대구 달맞이길65번길 33 상가동 103호 일부(중동, 유림노르웨이숲)",35.16118308,129.1736962,2023-01-30
7452, 해운대구,공인중개사,안영희,센티움공인중개사사무소,"부산광역시 해운대구 양운로 55 105호(좌동, 해운대두산위브센텀움)",35.16817117,129.1762336,2023-01-30
7453, 해운대구,공인중개사,박재성,해운대한신공인중개사사무소,"부산광역시 해운대구 해운대로 550 제2동 215호(우동, 해운대 한신 휴플러스)",35.15941102,129.1517408,2023-01-30
7454, 해운대구,공인중개사,김현정,센텀RED공인중개사사무소,"부산광역시 해운대구 해운대로 361 상가동 105호(우동, 센텀삼환아파트)",35.17246882,129.1387519,2023-01-30
7455, 해운대구,공인중개사,최영진,어울림공인중개사사무소,"부산광역시 해운대구 재반로 141 상가 가동 105호(재송동, 금호아파트)",35.1915902,129.1268748,2023-01-30
7456, 해운대구,공인중개사,이주희,세화부동산중개사무소,부산광역시 해운대구 우동1로 52 (우동),35.16602494,129.1576409,2023-01-30
7457, 해운대구,공인중개사,이신화,센텀신화공인중개사사무소,부산광역시 해운대구 APEC로 17 126호 (우동),35.16593018,129.1324148,2023-01-30
7458, 해운대구,공인중개사,김효섭,마린시티공인중개사사무소,"부산광역시 해운대구 마린시티2로 33 104동117호(우동,해운대두산위브더제니스)",35.15720524,129.144817,2023-01-30
7459, 해운대구,공인중개사,김도헌,달맞이신세계부동산중개,"부산광역시 해운대구 좌동순환로 387 지하호 일부(중동, 중동맨션)",35.16230638,129.1786846,2023-01-30
7460, 해운대구,공인중개사,정혜정,송림부동산중개사무소,"부산광역시 해운대구 달맞이길117번나길 65 A동 B101호(중동, 송림하이츠빌라 2차)",35.16000289,129.1819661,2023-01-30
7461, 해운대구,공인중개사,최정희,엘지자이공인중개사사무소,"부산광역시 해운대구 대천로103번길 61 상가동 105호(좌동, 엘지아파트)",35.18066924,129.1738668,2023-01-30
7462, 해운대구,공인중개사,배현숙,신화부동산중개,"부산광역시 해운대구 해운대로781번길 16 109호(좌동, 신화 하니엘 타워)",35.16940461,129.174528,2023-01-30
7463, 해운대구,공인중개사,김미희,김여사부동산공인중개사사무소,"부산광역시 해운대구 좌동순환로433번길 30-5 상가B층 104호(중동, 해운대 힐스테이트 위브)",35.16083698,129.1777743,2023-01-30
7464, 해운대구,공인중개사,조희덕,큰나무공인중개사사무소,"부산광역시 해운대구 세실로 138 상가동 101호(좌동, 롯데아파트)",35.17666917,129.1773662,2023-01-30
7465, 해운대구,공인중개사,김성주,트루엘사랑공인중개사사무소,"부산광역시 해운대구 삼어로133번나길 18 214-1동202호(반여동,센텀트루엘2단지)",35.20759953,129.1180467,2023-01-30
